f ||| e ||| p_l->r (m|(f,e)) p_l->r (s|(f,e)) p_l->r (dl|(f,e)) p_l->r (dr|(f,e)) p_r->l (m|(f,e)) p_r->l (s|(f,e)) p_r->l (dl|(f,e)) p_r->l (dr|(f,e))
realistisch bleiben ||| be realistic ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
landprobleme . ||| land issues . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.2771151399491094 0.011450381679389313 0.703482824427481 0.007951653944020356
das erste mal sein ! ||| be a first ! ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
das wissen wir ||| we know that ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
habe hier einen kronzeugen ||| have a key witness here ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
nicht weniger . ||| nothing less . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
zweite besorgnis bezieht sich auf ||| second point ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
die haftung der ||| liability ||| 0.2668320739821811 0.011033419796248263 0.007217773767903462 0.7149167324536672 0.2771151399491094 0.011450381679389313 0.03681615776081425 0.674618320610687
inzwischen ||| since been ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
ausnahme mehr . ||| longer exception . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
die züge sind in der tat ||| these brushstrokes are indeed ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
also weiß ich , was ||| so i know what ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
zur normalität werden ||| the norm ||| 0.2668320739821811 0.011033419796248263 0.007217773767903462 0.7149167324536672 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
weiterzumachen wie bisher , wäre ökonomischer selbstmord ||| to continue would be economic suicide ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
was ist ||| what do ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
als ||| a ||| 0.2668320739821811 0.011033419796248263 0.6738844404345702 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
zynismus grenzt schon an unverblümtheit ||| cynicism borders on candour ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
instrumente für ||| instruments to ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
ist ein skandal ||| is just scandalous ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
in tschetschenien ||| in chechnya ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
gehen ||| are ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
der herr abgeordnete ||| you ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
hier ist mehr ||| we must move ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
folgen . ||| follow . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
dieser punkt betrifft den seniorentourismus ||| it regards tourism for senior citizens ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
können miteinander zusammenarbeiten ||| can work together ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
herr van velzen . ||| mr van velzen . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
ist schwierig ||| has a difficult ||| 0.2668320739821811 0.6777000864629149 0.007217773767903462 0.048250065787000494 0.2771151399491094 0.011450381679389313 0.703482824427481 0.007951653944020356
den antrag ab . ) ||| the proposal ) ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
zweifellos muß man sich klare ziele setzen ||| we must clearly set firm objectives ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
das ist nicht ||| this is ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
ein weiteres problem ||| another problem ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
bei ||| by ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
daran ||| so ||| 0.2668320739821811 0.011033419796248263 0.6738844404345702 0.048250065787000494 0.2771151399491094 0.678117048346056 0.03681615776081425 0.007951653944020356
vielen dank , ||| thank you very much ||| 0.9818632929042312 0.0030091144898858895 0.0019684837548827622 0.013159108851000134 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
, ist eine politische ||| a political ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.2771151399491094 0.011450381679389313 0.703482824427481 0.007951653944020356
ist teil des risikomanagements . ||| is part of risk management . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
es mangelt an öffentlichen und ||| we need public and ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
hoffen , daß sie es schaffen ||| hope that you succeed ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
das war das erste ||| it was the first ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
ist ihre meinung dazu ||| is your opinion on that ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
dürfen nicht miteinander verwechselt werden . ||| should not be confused . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.2771151399491094 0.011450381679389313 0.703482824427481 0.007951653944020356
( beifall von der pse ||| ( applause from the pse ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
das ist nicht bei ||| we do not ||| 0.2668320739821811 0.011033419796248263 0.007217773767903462 0.7149167324536672 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
weißbuch ||| white paper ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
antrag zu . ||| assent ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
frau banotti wird ||| mrs banotti will ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
und tod sind auch ||| and death continue ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
mittel . ||| funding . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
nicht für akzeptabel ||| to be unacceptable ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.2771151399491094 0.011450381679389313 0.703482824427481 0.007951653944020356
die dinge ||| the situation ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
bewertungsberichte fehlen . ||| evaluation reports are lacking . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
vielen dank . frau kommissarin ||| thank you very much , commissioner ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
nun haben wir das ||| and this is the ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
gute frage . ||| good question . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
diesen ||| that ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.2771151399491094 0.011450381679389313 0.03681615776081425 0.674618320610687
meine bemerkung ||| my comment ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
nichts verloren . ||| not lost . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
was ist ihre ||| what is your ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
ist ein äußerst ||| is a very ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
mit 16 jahren lediglich ||| 16 just ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
sie vielen dank für ||| thank you ||| 0.2668320739821811 0.011033419796248263 0.007217773767903462 0.7149167324536672 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
4 : ||| 4 : ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
wie europol . ||| like europol . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
frage ist nicht banal ||| is not a trivial question ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
wie kommen sie zu einer anerkannten ||| what establishes a recognised ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
auch ich begrüße das weißbuch ||| i also welcome the white paper ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
zu einer kompromißlösung gelangt ||| achieved a compromise solution ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
wenige ||| few ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
genügt ihnen noch ||| united states wants more ||| 0.2668320739821811 0.011033419796248263 0.007217773767903462 0.7149167324536672 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
gehört dazu ||| one them ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
ist sehr hilfreich . ||| is very helpful . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
das macht einen durchdachten eindruck . ||| this seems quite reasonable . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
umstellung eingeräumt . ||| adapt . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
ändert nichts an der bedeutung ||| but its meaning remains crystal ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
das scheint ||| that sounds ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
das inventar ist ||| the inventory has ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
zitierte goethe . ||| quoted goethe . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
frage diskutiert ||| been discussed ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
sie werden dann wettbewerbsfähig sein ||| they will then become competitive ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
sollten wir nicht ||| we should not change ||| 0.2668320739821811 0.6777000864629149 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
muß sich rechtlich auswirken ||| must have legal implications ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
anderer sein ||| be different ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
denn daraus keine lehren gezogen worden ? ||| the lessons not been learnt ? ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
lassen nicht auf sich warten . ||| do not inspire hope . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
wir würden auch ||| we would be ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
wo war ||| where was ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
es gibt kein anderes ||| there is no other such policy ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
allgemeine aussprache . ||| general debate . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
nach der ||| after the ||| 0.9600992443893087 0.006620051877748957 0.004330664260742077 0.028950039472200297 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
das war ||| they were ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
sie schafft und erhält zwischenmenschliche ||| it creates and maintains interpersonal ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
doktrinen stehen hinter diesen auffassungen ? ||| doctrines do they involve ? ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
wir brauchen aber eine grundlegende reform ||| but we need radical reform ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
eine weitere liberalisierung ||| further liberalisation ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
seine aufgabe ist schwierig ||| he has a difficult task ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
diese abwanderung muß gestoppt ||| that drain ||| 0.2668320739821811 0.011033419796248263 0.007217773767903462 0.7149167324536672 0.2771151399491094 0.678117048346056 0.03681615776081425 0.007951653944020356
klarstellen . ||| clear . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
europa ist eine gemeinschaft des rechts ||| europe is a community of law ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
tatsache , daß dies anerkannt ||| recognition this ||| 0.2668320739821811 0.011033419796248263 0.007217773767903462 0.7149167324536672 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
verschiedene ||| different ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
dies läuft keinesfalls ||| this is not ||| 0.2668320739821811 0.011033419796248263 0.007217773767903462 0.7149167324536672 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
beiden funktionen dürfen ||| two should ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
antwort ||| answer ||| 0.977832913549616 0.0036778065987494207 0.002405924589301154 0.016083355262333496 0.9812606022052586 0.0038167938931297713 0.012272052586938082 0.0026505513146734523
teil ||| part ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.6901922028353326 0.29062159214830974 0.015778353326063248 0.0034078516902944387
das war ||| that was ||| 0.977832913549616 0.0036778065987494207 0.002405924589301154 0.016083355262333496 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
nicht stichhaltig . ||| not relevant . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
an die landprobleme . ||| land issues . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.2771151399491094 0.011450381679389313 0.703482824427481 0.007951653944020356
es der ||| there ||| 0.2668320739821811 0.6777000864629149 0.007217773767903462 0.048250065787000494 0.2771151399491094 0.011450381679389313 0.703482824427481 0.007951653944020356
das abstimmergebnis wird völlig verzerrt sein ||| the vote will be totally distorted ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
werden die ausgaben der zentralregierung verringert . ||| central government expenditure reduced . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.2771151399491094 0.011450381679389313 0.703482824427481 0.007951653944020356
betrifft dieses parlament . ||| concerns this parliament . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
diese tatsachenverdrehung gilt ||| such trickery deserves to be denounced ||| 0.2668320739821811 0.011033419796248263 0.007217773767903462 0.7149167324536672 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
das parlament nimmt ||| parliament agreed ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
großes entwicklungspotential auf . ||| great potential . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.2771151399491094 0.011450381679389313 0.703482824427481 0.007951653944020356
abschließend ein wort zur aufgabenverteilung ||| finally the distribution of tasks ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
ein so ehrgeiziges ||| challenge such an ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
für ihre überlegung ||| for your comments ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
ist in irland weitverbreitet ||| in ireland is endemic ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
was müssen wir ||| what are we to ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
das darf nicht so weitergehen ||| it cannot continue ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
diese verfolgungsjagd in der ||| that is my conclusion today ||| 0.2668320739821811 0.011033419796248263 0.007217773767903462 0.7149167324536672 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
wir dann eigentlich ? ||| we actually doing then ? ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
über eine ||| to ||| 0.2668320739821811 0.011033419796248263 0.007217773767903462 0.7149167324536672 0.2771151399491094 0.678117048346056 0.03681615776081425 0.007951653944020356
rein ||| purely ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
wir sind dafür stets sehr ||| it is always greatly ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
punkte ||| points ||| 0.4000708888495062 0.004728608484106398 0.0030933316148157694 0.5921071710515716 0.9759064885496184 0.004907306434023991 0.015778353326063248 0.0034078516902944387
die zivilgesellschaft ||| , civil society ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
ist kein zufall . ||| is not pure chance . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
es besser ||| best ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
liegt uns ||| have been ||| 0.2668320739821811 0.011033419796248263 0.007217773767903462 0.7149167324536672 0.2771151399491094 0.678117048346056 0.03681615776081425 0.007951653944020356
möglichkeiten . ||| possibilities . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
relation richtig erkannt ||| interrelatedness ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
nach wie vor kein unlösbares problem . ||| deal with it . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.2771151399491094 0.011450381679389313 0.703482824427481 0.007951653944020356
ich würde dies ||| i think they ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
gemeinsamen ||| joint ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
diese klärung . ||| that clarification . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
das logisch ? ||| that logical ? ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
stand es ||| has been ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
die erforderlichen maßnahmen ||| action ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
das ist eine äußerst riskante ||| this is an extremely risky ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
( das parlament billigt den antrag ||| ( parliament approved the proposal ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
der verursacher der verschmutzung muß zahlen ||| the polluter ought to pay ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
ist viel zu normativ ||| is far too prescriptive ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
die bevölkerung sehr kritisch ||| people are ||| 0.2668320739821811 0.011033419796248263 0.6738844404345702 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
dies ebenso wie sie ||| this situation ||| 0.2668320739821811 0.011033419796248263 0.007217773767903462 0.7149167324536672 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
war alles nicht sehr klar . ||| was not at all clear . ||| 0.8004962219465434 0.033100259388744786 0.021653321303710386 0.14475019736100148 0.943781806615776 0.011450381679389313 0.03681615776081425 0.007951653944020356
schämen sie sich , herr kollege ||| shame on you mr bertinotti ||| 0.9334987406488477 0.011033419796248263 0.007217773767903462 0.048250065787000494 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
straßburg , ||| strasbourg , ||| 0.2668320739821811 0.011033419796248263 0.007217773767903462 0.7149167324536672 0.8313454198473282 0.03435114503816794 0.11044847328244274 0.02385496183206107
